cod-crystal-structures		https://github.com/biobricks-ai/cod-crystal-structures	main
synlethdb-synthetic-lethality		https://github.com/biobricks-ai/synlethdb-synthetic-lethality	main
polymer-gas-permeability		https://github.com/biobricks-ai/polymer-gas-permeability	main
critical-properties-thermophysical		https://github.com/biobricks-ai/critical-properties-thermophysical	main
deg-essential-genes		https://github.com/biobricks-ai/deg-essential-genes	main
perovskite-solar-cells		https://github.com/biobricks-ai/perovskite-solar-cells	main
energetic-materials-sensitivity		https://github.com/biobricks-ai/energetic-materials-sensitivity	main
qmugs-quantum-properties		https://github.com/biobricks-ai/qmugs-quantum-properties	main
tmqm-transition-metal-complexes		https://github.com/biobricks-ai/tmqm-transition-metal-complexes	main
vqm24-quantum-properties		https://github.com/biobricks-ai/vqm24-quantum-properties	main
matbench-materials-properties		https://github.com/biobricks-ai/matbench-materials-properties	main
jarvis-dft		https://github.com/biobricks-ai/jarvis-dft	main
oe62-orbital-energies		https://github.com/biobricks-ai/oe62-orbital-energies	main
transition1x-reaction-paths		https://github.com/biobricks-ai/transition1x-reaction-paths	main
ani1x-conformer-energies		https://github.com/biobricks-ai/ani1x-conformer-energies	main
eye-irritation-corrosion		https://github.com/biobricks-ai/eye-irritation-corrosion	main
mrtd-fda-max-dose		https://github.com/biobricks-ai/mrtd-fda-max-dose	main
jensen-diseases		https://github.com/biobricks-ai/jensen-diseases	main
chembl-target-panels		https://github.com/biobricks-ai/chembl-target-panels	main
orbnet-denali-conformers		https://github.com/biobricks-ai/orbnet-denali-conformers	main
geom-conformer-ensembles		https://github.com/biobricks-ai/geom-conformer-ensembles	main
rmd17-md-trajectories		https://github.com/biobricks-ai/rmd17-md-trajectories	main
smrt-retention-time		https://github.com/biobricks-ai/smrt-retention-time	main
neurotoxicity		https://github.com/biobricks-ai/neurotoxicity	main
oqmd-formation-energies		https://github.com/biobricks-ai/oqmd-formation-energies	main
usgs-nwqn-pesticide-monitoring		https://github.com/biobricks-ai/usgs-nwqn-pesticide-monitoring	main
usgs-pesticide-national-synthesis		https://github.com/biobricks-ai/usgs-pesticide-national-synthesis	main
epa-iris-toxicity-values		https://github.com/biobricks-ai/epa-iris-toxicity-values	main
oehha-toxicity-criteria-database		https://github.com/biobricks-ai/oehha-toxicity-criteria-database	main
codex-jmpr-pesticide-residues		https://github.com/biobricks-ai/codex-jmpr-pesticide-residues	main
nih-dsld-supplement-labels		https://github.com/biobricks-ai/nih-dsld-supplement-labels	main
epa-ccte-httr		https://github.com/biobricks-ai/epa-ccte-httr	main
pkdb-clinical-pharmacokinetics		https://github.com/biobricks-ai/pkdb-clinical-pharmacokinetics	main
efsa-eu-pesticide-residues-monitoring		https://github.com/biobricks-ai/efsa-eu-pesticide-residues-monitoring	main
epa-aop-db		https://github.com/biobricks-ai/epa-aop-db	main
epa-regional-screening-levels		https://github.com/biobricks-ai/epa-regional-screening-levels	main
fda-gras-notice-inventory		https://github.com/biobricks-ai/fda-gras-notice-inventory	main
fu-inc-krumpholz		https://github.com/biobricks-ai/fu-inc-krumpholz	main
fda-fcn-food-contact-notifications		https://github.com/biobricks-ai/fda-fcn-food-contact-notifications	main
epa-national-recommended-water-quality-criteria		https://github.com/biobricks-ai/epa-national-recommended-water-quality-criteria	main
unep-gemstat-freshwater-quality		https://github.com/biobricks-ai/unep-gemstat-freshwater-quality	main
fda-color-additive-status-list		https://github.com/biobricks-ai/fda-color-additive-status-list	main
eu-wfd-priority-substances-eqs		https://github.com/biobricks-ai/eu-wfd-priority-substances-eqs	main
fda-hphc-tobacco-constituents		https://github.com/biobricks-ai/fda-hphc-tobacco-constituents	main
bddcs-benet-900-drugs		https://github.com/biobricks-ai/bddcs-benet-900-drugs	main
eu-food-additives-database		https://github.com/biobricks-ai/eu-food-additives-database	main
epa-aegl		https://github.com/biobricks-ai/epa-aegl	main
ucsf-fda-transportal		https://github.com/biobricks-ai/ucsf-fda-transportal	main
eea-waterbase-water-quality-icm		https://github.com/biobricks-ai/eea-waterbase-water-quality-icm	main
txg-mapr-modules		https://github.com/biobricks-ai/txg-mapr-modules	main
txg-mapr-rat-modules		https://github.com/biobricks-ai/txg-mapr-rat-modules	main
tggates-expression		https://github.com/biobricks-ai/tggates-expression	main
cmaup		https://github.com/biobricks-ai/cmaup	main
jump-cell-painting-profiles		https://github.com/biobricks-ai/jump-cell-painting-profiles	main
compound-bridge		https://github.com/biobricks-ai/compound-bridge	main
ecotox-kg		https://github.com/biobricks-ai/ecotox-kg	main
toxrefdb-kg		https://github.com/biobricks-ai/toxrefdb-kg	main
consensus-bioactivity-kg		https://github.com/biobricks-ai/consensus-bioactivity-kg	main
toxvaldb-kg		https://github.com/biobricks-ai/toxvaldb-kg	main
echa-reach-study-results-kg		https://github.com/biobricks-ai/echa-reach-study-results-kg	main
comptox-kg		https://github.com/biobricks-ai/comptox-kg	main
livertox-kg		https://github.com/biobricks-ai/livertox-kg	main
jrc-ecvam-repeatdose-kg		https://github.com/biobricks-ai/jrc-ecvam-repeatdose-kg	main
coral-toxicity-kg		https://github.com/biobricks-ai/coral-toxicity-kg	main
skin-sens-multiassay-kg		https://github.com/biobricks-ai/skin-sens-multiassay-kg	main
herg-cardiotox-kg		https://github.com/biobricks-ai/herg-cardiotox-kg	main
cyp450-kg		https://github.com/biobricks-ai/cyp450-kg	main
jrc-ecvam-genotox-kg		https://github.com/biobricks-ai/jrc-ecvam-genotox-kg	main
iris-kg		https://github.com/biobricks-ai/iris-kg	main
cpdb-carcinogenicity-kg		https://github.com/biobricks-ai/cpdb-carcinogenicity-kg	main
niosh-pocket-guide-kg		https://github.com/biobricks-ai/niosh-pocket-guide-kg	main
echa-harmonised-classification-kg		https://github.com/biobricks-ai/echa-harmonised-classification-kg	main
efsa-openfoodtox-kg		https://github.com/biobricks-ai/efsa-openfoodtox-kg	main
AOP-experiment-guide	brick for experimental methods, assay implementations, and laboratory capabilities for testing key events and key-event relationships in adverse outcome pathways	https://github.com/biobricks-ai/AOP-experiment-guide	main
sider-kg		https://github.com/biobricks-ai/sider-kg	main
prop65-kg		https://github.com/biobricks-ai/prop65-kg	main
iarc-monographs-kg		https://github.com/biobricks-ai/iarc-monographs-kg	main
atsdr-mrl-kg		https://github.com/biobricks-ai/atsdr-mrl-kg	main
echa-svhc-kg		https://github.com/biobricks-ai/echa-svhc-kg	main
epa-rsl-kg		https://github.com/biobricks-ai/epa-rsl-kg	main
osha-pel-kg		https://github.com/biobricks-ai/osha-pel-kg	main
ntp-roc-kg		https://github.com/biobricks-ai/ntp-roc-kg	main
pubchem-ghs-kg		https://github.com/biobricks-ai/pubchem-ghs-kg	main
epa-aegl-kg		https://github.com/biobricks-ai/epa-aegl-kg	main
eu-oel-kg		https://github.com/biobricks-ai/eu-oel-kg	main
oehha-rel-kg		https://github.com/biobricks-ai/oehha-rel-kg	main
epa-nrwqc-kg		https://github.com/biobricks-ai/epa-nrwqc-kg	main
epa-cdr-kg		https://github.com/biobricks-ai/epa-cdr-kg	main
germany-mak-kg		https://github.com/biobricks-ai/germany-mak-kg	main
nhanes-biomonitoring-kg		https://github.com/biobricks-ai/nhanes-biomonitoring-kg	main
pubchem-toxicity-kg		https://github.com/biobricks-ai/pubchem-toxicity-kg	main
japan-ghs-kg		https://github.com/biobricks-ai/japan-ghs-kg	main
expocast-kg		https://github.com/biobricks-ai/expocast-kg	main
httk-kg		https://github.com/biobricks-ai/httk-kg	main
classyfire-kg		https://github.com/biobricks-ai/classyfire-kg	main
who-iaq-kg		https://github.com/biobricks-ai/who-iaq-kg	main
korea-ghs-kg		https://github.com/biobricks-ai/korea-ghs-kg	main
germany-bat-kg		https://github.com/biobricks-ai/germany-bat-kg	main
germany-agw-kg		https://github.com/biobricks-ai/germany-agw-kg	main
doe-pac-kg		https://github.com/biobricks-ai/doe-pac-kg	main
echa-dnel-kg		https://github.com/biobricks-ai/echa-dnel-kg	main
water-quality-portal-kg		https://github.com/biobricks-ai/water-quality-portal-kg	main
rhea-kg		https://github.com/biobricks-ai/rhea-kg	main
pubchem-annotations-text-kg		https://github.com/biobricks-ai/pubchem-annotations-text-kg	main
pubchem-patents-kg		https://github.com/biobricks-ai/pubchem-patents-kg	main
epa-expocast-seem3-exposure-predictions		https://github.com/biobricks-ai/epa-expocast-seem3-exposure-predictions	main
epa-exposure-factors-handbook		https://github.com/biobricks-ai/epa-exposure-factors-handbook	main
cdc-national-exposure-report		https://github.com/biobricks-ai/cdc-national-exposure-report	main
zenodo-hbm4eu-cecscreen-kg		https://github.com/biobricks-ai/zenodo-hbm4eu-cecscreen-kg	main
usgs-hbsl-kg		https://github.com/biobricks-ai/usgs-hbsl-kg	main
epa-cpdat-chemexpo-kg		https://github.com/biobricks-ai/epa-cpdat-chemexpo-kg	main
efsa-pesticide-residues-kg		https://github.com/biobricks-ai/efsa-pesticide-residues-kg	main
ilo-icsc-kg		https://github.com/biobricks-ai/ilo-icsc-kg	main
exposome-explorer-kg		https://github.com/biobricks-ai/exposome-explorer-kg	main
usgs-nwqn-kg		https://github.com/biobricks-ai/usgs-nwqn-kg	main
jrc-expofacts-kg		https://github.com/biobricks-ai/jrc-expofacts-kg	main
usda-arsenic-exposure-kg		https://github.com/biobricks-ai/usda-arsenic-exposure-kg	main
epa-exposure-factors-handbook-kg		https://github.com/biobricks-ai/epa-exposure-factors-handbook-kg	main
eea-waterbase-kg		https://github.com/biobricks-ai/eea-waterbase-kg	main
usgs-produced-waters-kg		https://github.com/biobricks-ai/usgs-produced-waters-kg	main
unep-gemstat-kg		https://github.com/biobricks-ai/unep-gemstat-kg	main
epa-hazardous-air-pollutants		https://github.com/biobricks-ai/epa-hazardous-air-pollutants	main
epa-ozone-depleting-substances		https://github.com/biobricks-ai/epa-ozone-depleting-substances	main
osha-carcinogens		https://github.com/biobricks-ai/osha-carcinogens	main
epa-epcra-extremely-hazardous-substances		https://github.com/biobricks-ai/epa-epcra-extremely-hazardous-substances	main
montreal-protocol-controlled-substances		https://github.com/biobricks-ai/montreal-protocol-controlled-substances	main
epa-priority-pbt-chemicals		https://github.com/biobricks-ai/epa-priority-pbt-chemicals	main
ma-tura-listed-substances		https://github.com/biobricks-ai/ma-tura-listed-substances	main
fpf-fccdb-food-contact-chemicals		https://github.com/biobricks-ai/fpf-fccdb-food-contact-chemicals	main
us-state-chemicals-high-concern-children		https://github.com/biobricks-ai/us-state-chemicals-high-concern-children	main
chemsec-sin-list		https://github.com/biobricks-ai/chemsec-sin-list	main
tedx-potential-endocrine-disruptors		https://github.com/biobricks-ai/tedx-potential-endocrine-disruptors	main
aoec-asthmagens		https://github.com/biobricks-ai/aoec-asthmagens	main
silent-spring-mammary-carcinogens		https://github.com/biobricks-ai/silent-spring-mammary-carcinogens	main
eu-cosmetics-fragrance-allergens		https://github.com/biobricks-ai/eu-cosmetics-fragrance-allergens	main
ospar-priority-action-chemicals		https://github.com/biobricks-ai/ospar-priority-action-chemicals	main
ntp-cerhr-repro-dev-monographs		https://github.com/biobricks-ai/ntp-cerhr-repro-dev-monographs	main
ca-dtsc-candidate-chemicals		https://github.com/biobricks-ai/ca-dtsc-candidate-chemicals	main
edf-food-packaging-chemicals		https://github.com/biobricks-ai/edf-food-packaging-chemicals	main
dfg-mak-values		https://github.com/biobricks-ai/dfg-mak-values	main
echa-corap		https://github.com/biobricks-ai/echa-corap	main
toxic-free-future-hazardous-100		https://github.com/biobricks-ai/toxic-free-future-hazardous-100	main
foreign-ghs-classifications		https://github.com/biobricks-ai/foreign-ghs-classifications	main
csc-red-list		https://github.com/biobricks-ai/csc-red-list	main
aop-wiki-kg		https://github.com/biobricks-ai/aop-wiki-kg	main
enanomapper-kg		https://github.com/biobricks-ai/enanomapper-kg	main
comptox-lists-kg		https://github.com/biobricks-ai/comptox-lists-kg	main
open-tg-gates-kg		https://github.com/biobricks-ai/open-tg-gates-kg	main
jecfa-kg		https://github.com/biobricks-ai/jecfa-kg	main
lincs-l1000-kg		https://github.com/biobricks-ai/lincs-l1000-kg	main
drugmatrix-kg		https://github.com/biobricks-ai/drugmatrix-kg	main
cebs-rdf	RDF conversion of the BioBricks CEBS genotoxicity datasets	https://github.com/biobricks-ai/cebs-rdf	main
neuinfo-cebs-rdf	RDF transformation of the NeuInfo CEBS Ames assay BioBrick	https://github.com/biobricks-ai/neuinfo-cebs-rdf	main
new-zealand-hsno-rdf		https://github.com/biobricks-ai/new-zealand-hsno-rdf	main
ilo-icsc-rdf	RDF transformation of ILO/WHO International Chemical Safety Cards	https://github.com/biobricks-ai/ilo-icsc-rdf	main
gh-ncats-ld50multitask-rdf		https://github.com/biobricks-ai/gh-ncats-ld50multitask-rdf	main
cosmos-ng-rdf		https://github.com/biobricks-ai/cosmos-ng-rdf	main
envirotox-rdf		https://github.com/biobricks-ai/envirotox-rdf	main
epa-epcra-rdf		https://github.com/biobricks-ai/epa-epcra-rdf	main
ca-dtsc-candidate-chemicals-rdf	RDF transformation of California DTSC Candidate Chemicals	https://github.com/biobricks-ai/ca-dtsc-candidate-chemicals-rdf	main
unii-fda-rdf		https://github.com/biobricks-ai/unii-fda-rdf	main
jrc-ecvam-reference-rdf		https://github.com/biobricks-ai/jrc-ecvam-reference-rdf	main
nite-chrip-rdf		https://github.com/biobricks-ai/nite-chrip-rdf	main
epa-tsca-inventory-rdf		https://github.com/biobricks-ai/epa-tsca-inventory-rdf	main
epa-tri-rdf	RDF transformation of EPA Toxics Release Inventory facility releases	https://github.com/biobricks-ai/epa-tri-rdf	main
blood-exposome-rdf	RDF transformation of blood exposome toxicity and bioactivity evidence	https://github.com/biobricks-ai/blood-exposome-rdf	main
zenodo-reach-chemical-space-rdf		https://github.com/biobricks-ai/zenodo-reach-chemical-space-rdf	main
trident-aquatic-chronic-rdf		https://github.com/biobricks-ai/trident-aquatic-chronic-rdf	main
acute-toxicity-115-rdf		https://github.com/biobricks-ai/acute-toxicity-115-rdf	main
cebs-database-commons-rdf		https://github.com/biobricks-ai/cebs-database-commons-rdf	main
environmental-persistence-rdf		https://github.com/biobricks-ai/environmental-persistence-rdf	main
norman-sle-rdf		https://github.com/biobricks-ai/norman-sle-rdf	main
zenodo-14837026-rdf	RDF transformation of the SaferSkin skin sensitization database	https://github.com/biobricks-ai/zenodo-14837026-rdf	main
echa-biodegradability-rdf		https://github.com/biobricks-ai/echa-biodegradability-rdf	main
fda-expanded-decision-tree-rdf		https://github.com/biobricks-ai/fda-expanded-decision-tree-rdf	main
foreign-ghs-classifications-rdf	Distinct Malaysia DOSH GHS classifications as RDF	https://github.com/biobricks-ai/foreign-ghs-classifications-rdf	main
parc-edc-rdf		https://github.com/biobricks-ai/parc-edc-rdf	main
ntp-ld50-variability-rdf		https://github.com/biobricks-ai/ntp-ld50-variability-rdf	main
anses-trv-rdf	ANSES toxicity reference values as provenance-rich RDF	https://github.com/biobricks-ai/anses-trv-rdf	main
ld50-zhu-rdf		https://github.com/biobricks-ai/ld50-zhu-rdf	main
fish-tox-rdf		https://github.com/biobricks-ai/fish-tox-rdf	main
zenodo-17584777-rdf	Calculated USEtox ecotoxicity effect factors as RDF	https://github.com/biobricks-ai/zenodo-17584777-rdf	main
pubtator-rdf	Streaming RDF transformation of PubTator3 normalized biomedical relations	https://github.com/biobricks-ai/pubtator-rdf	main
